type,shRNA,count
target,Jmjd8.3,624
target,Kdm4b.1,19906
target,Kdm4b.2,5133
target,Kdm4b.3,1077
control,Klf12.4,86175
control,Klf12.5,2212
control,Klf2.2,573
control,Klf2.3,52
control,Klf2.4,0
control,Klf2.5,0
control,Klf2.6,55
control,Klf2.7,6561
target,Mecp2.1,2
target,Mecp2.2,354723
target,Mecp2.3,4480
control,Ms4a1.2,6105
control,Nfatc3.2,7880
control,Nfatc3.3,9257
control,Nfatc3.7,1219
control,Nfatc3.8,0
target,Padi2.1,0
target,Padi2.2,26890
target,Padi2.3,7837
target,Paf1.1,853
target,Paf1.2,16
target,Paf1.3,4869
target,Parp2.1,2000
target,Parp2.2,5337
target,Parp2.3,3194
target,Phc2.1,887
target,Phc2.2,1135
target,Phc3.1,3
target,Phc3.2,18747
target,Phc3.3,6810
target,Phf10.1,90
target,Phf10.2,2364
target,Phf10.3,50956
target,Phf17.1,809
target,Phf17.2,30510
target,Prdm16.1,333
target,Prdm16.2,43806
target,Prdm16.3,1338
target,Rnf2.1,4575
target,Rnf2.2,17325
target,Rnf2.3,3179
target,Rpa3.1,5730
target,Rpa3.2,16073
target,Rpa3.3,6667
target,Rpa3.4,19327
control,Runx3.2,0
control,Runx3.3,545
target,Satb1.1,33
target,Satb1.2,1623
target,Satb1.3,1450
target,Scmh1.1,13862
target,Scmh1.2,73962
target,Scmh1.3,6147
target,Scml2.1,18816
target,Scml2.2,45004
target,Scml2.3,6285
target,Scml2.4,35635
target,Scml4.1,3862
target,Scml4.2,50
target,Scml4.3,2898
target,Setd1a.1,0
target,Setd1a.2,619260
target,Setd1a.3,5434
target,Setd1a.4,11116
target,Setd2.1,202
target,Setd2.2,25843
target,Setd2.3,150782
target,Setd2.4,106487
target,Setd3.1,125403
target,Setd3.2,416
target,Setd3.3,96307
target,Setd4.1,0
target,Setd4.2,162133
target,Setd4.3,3238
target,Setd4.4,9209
target,Setd5.1,0
target,Setd5.2,85655
target,Setd5.3,0
target,Setd5.4,2980
target,Setd7.1,19
target,Setd7.2,42336
target,Setd8.1,4868
target,Setd8.2,114150
target,Setd8.3,1992
target,Setd8.4,10618
target,Setdb1.1,256420
target,Setdb1.2,11156
target,Setdb1.3,10338
target,Setdb1.4,11534
target,Setdb2.1,7159
target,Setdb2.2,2096
target,Setdb2.3,14296
target,Setdb2.4,132
target,Setmar.1,22106
target,Setmar.2,1809
target,Setmar.3,2799
target,Setmar.4,25060
target,Sfmbt1.1,9107
target,Sfmbt1.2,27436
target,Sfmbt1.3,58680
target,Sfmbt1.4,1128
target,Sfmbt2.1,0
target,Sfmbt2.2,15098
target,Sfmbt2.3,4731
control,Sgk1.1,1562
target,Sin3a.1,910
target,Sin3a.2,87581
target,Sin3a.3,292
target,Sin3a.4,450
target,Sin3b.1,0
target,Sin3b.2,3601
target,Sin3b.3,858
target,Sin3b.4,363
target,Sirt1.1,6875
target,Sirt1.2,369478
target,Sirt1.3,1750
target,Sirt1.4,64660
target,Sirt3.1,9982
target,Sirt3.2,16289
target,Sirt3.3,448
target,Sirt3.4,35086
target,Sirt4.1,3659
target,Sirt4.2,26164
target,Sirt4.3,24612
target,Sirt4.4,368576
target,Sirt5.1,24529
target,Sirt5.2,97
target,Sirt5.3,0
target,Sirt5.4,4092
target,Sirt6.1,432
target,Sirt6.2,6
target,Sirt6.3,1
target,Sirt6.4,7
target,Sirt7.1,1732
target,Sirt7.2,1324
target,Sirt7.3,18123
target,Sirt7.4,9160
target,Smarca1.1,108156
target,Smarca1.2,2686
target,Smarca1.3,16196
target,Smarca1.4,34782
target,Smarca2.1,183
target,Smarca2.2,38085
target,Smarca2.3,464
target,Smarca4.1,346
target,Smarca4.2,8211
target,Smarca4.3,160
target,Smarca4.4,3194
target,Smarca5.1,2906
target,Smarca5.2,531
target,Smarca5.3,12358
target,Smarca5.4,20929
target,Smarcb1.2,384536
target,Smarcc1.1,37724
target,Smarcc1.2,225
target,Smarcc1.3,86480
target,Smarcc2.1,0
target,Smarcc2.2,1383
target,Smarcc2.3,36810
target,Smarcc2.4,150199
target,Smarcd1.1,491
target,Smarcd1.2,590545
target,Smarcd1.3,9994
target,Smarcd1.4,14839
target,Smarcd2.1,21854
target,Smarcd2.2,3342
target,Smarcd2.3,78851
target,Smarcd3.1,260
target,Smarcd3.2,9392
target,Smarcd3.3,154
target,Smarcd3.4,4908
target,Smarce1.1,223
target,Smarce1.2,21489
target,Smarce1.3,20732
target,Smarce1.4,686
target,Smyd1.1,1075
target,Smyd1.2,1292
target,Smyd1.3,18275
target,Smyd2.1,1814
target,Smyd2.2,2313
target,Smyd2.3,1286
target,Smyd2.4,30009
target,Smyd3.1,2255
target,Smyd3.2,2008
target,Smyd3.3,6032
target,Smyd3.4,1520
target,Smyd4.1,2661
target,Smyd4.2,1051
target,Smyd4.3,655
target,Smyd4.4,277762
target,Smyd5.1,446820
target,Smyd5.2,114655
target,Smyd5.3,0
target,Smyd5.4,12
target,Sp100.1,43428
target,Sp100.2,1240
target,Sp100.3,2949
target,Sp100.4,12576
target,Sp110.1,678
target,Sp110.2,164
target,Sp110.3,32371
target,Sp110.4,3406
target,Sp140.1,5432
target,Sp140.2,2129
target,Sp140.3,1922
target,Sp140.4,2137
target,Ssrp1.1,31
target,Ssrp1.2,39785
target,Ssrp1.3,17118
target,Ssrp1.4,7117
target,Supt16h.1,33996
target,Supt16h.2,1996
target,Supt16h.3,2611
target,Supt16h.4,24282
target,Suv39h1.1,845
target,Suv39h1.2,1009
target,Suv39h1.3,22936
target,Suv39h1.4,126573
target,Suv39h2.1,9681
target,Suv39h2.2,11924
target,Suv39h2.3,20321
target,Suv39h2.4,4790
target,Suv420h1.1,1165
target,Suv420h1.2,2113
target,Suv420h1.3,6309
target,Suv420h1.4,61703
target,Suv420h2.1,1
target,Suv420h2.2,868
target,Suv420h2.3,40572
target,Suv420h2.4,71524
target,Suz12.1,233
target,Suz12.2,13180
target,Suz12.3,8887
target,Suz12.4,6032
target,Taf1.1,0
target,Taf1.2,509042
target,Taf1.3,2314
target,Taf1.4,263
target,Taf3.1,26490
target,Taf3.2,13
target,Taf3.3,1363
target,Taf3.4,2065
control,Tbx21.3,512
control,Tbx21.4,2899
target,Tcea1.1,1177
target,Tcea1.2,98
target,Tcea1.3,70249
target,Tcea1.4,34346
target,Tdg.1,205
target,Tdg.2,3058
target,Tdg.3,292
target,Tdg.4,29284
target,Tet1.1,337
target,Tet1.2,1217
target,Tet1.3,17888
target,Tet1.4,17038
target,Tet2.1,19
target,Tet2.2,225024
target,Tet2.3,16322
target,Tet2.4,1108
target,Tet3.1,4133
target,Tet3.2,307752
target,Tet3.3,15786
target,Tet3.4,337
target,Trim24.1,569
target,Trim24.2,23382
target,Trim24.3,29689
target,Trim24.4,3976
target,Trim28.1,624
target,Trim28.2,3708
target,Trim28.3,227
target,Trim28.4,5623
target,Trim33.1,2627
target,Trim33.2,1699
target,Trim33.3,738
target,Trim33.4,4711
target,Trim66.1,71606
target,Trim66.3,509
target,Trim66.4,477
target,Ube2a.1,13834
target,Ube2a.2,264769
target,Ube2b.1,4967
target,Ube2b.2,120
target,Ube2b.3,1213
target,Ube2b.4,4303
target,Ube2e1.1,6881
target,Ube2e1.3,16282
target,Ube2e1.4,2700
target,Ube2i.1,451
target,Ube2i.2,37138
target,Ube2i.3,1546
target,Ube2i.4,12968
target,Uhrf1.1,25878
target,Uhrf1.2,407
target,Uhrf1.3,279867
target,Uhrf1.4,1622
target,Usp22.1,32212
target,Usp22.2,10985
target,Usp22.3,2686
target,Usp22.4,61573
target,Usp27x.1,10393
target,Usp27x.2,10121
target,Usp27x.3,2478
target,Usp27x.4,33273
target,Usp51.1,2837
target,Usp51.2,11723
target,Usp51.3,1403
target,Usp51.4,1161
target,Wbp7.1,3985
target,Wbp7.2,39
target,Wbp7.3,141259
target,Wbp7.4,19
target,Wdr5.1,11816
target,Wdr5.2,15069
target,Wdr5.3,7294
target,Wdr5.4,110343
target,Wdr82.1,0
target,Wdr82.2,8510
target,Wdr82.3,926
target,Wdr82.4,13564
target,Whsc1.1,50796
target,Whsc1.2,13371
target,Whsc1.3,14620
target,Whsc1.4,69668
target,Whsc1l1.2,2581
target,Whsc1l1.3,112
target,Whsc1l1.4,3532
target,Zmynd11.1,2203
target,Zmynd11.2,107
target,Zmynd11.3,103451
target,Zmynd11.4,2765
target,Zmynd8.1,22090
target,Zmynd8.2,20514
target,Zmynd8.3,254487
target,Zmynd8.4,44
