type,shRNA,count,pctg,nbPctg
control,Bcl6,267348,2.80653649180839,99.55628665788556
control,Bcl6.2,67147,0.7048884069282656,91.52331678854097
control,Bcl6.3,24544,0.2576553093905513,79.28776340711784
control,CD4.1,3877,0.04069954508259321,55.95376331512442
control,CD4.2,0,0.0,14.745944725640477
control,CD4.3,9943,0.10437853411303177,67.3612448649952
control,CD4.4,17267,0.18126361747256559,74.60758888229448
control,CDK9.1,58938,0.618712867701284,90.13874732024534
control,CDK9.2,167,0.0017531142710325162,29.272301009079094
control,CDK9.3,19604,0.20579671957677514,76.29679991535055
control,Ccnt1,16760,0.17594128851799384,74.2126531045828
control,Ccnt1.2,49198,0.5164653647081301,88.08820352374991
control,Ccnt1.3,4705,0.04939163260603586,58.174037269117854
control,Ccnt1.4,22236,0.23342664030346721,77.97877440554423
control,Cd14,1,1.0497690245703689e-05,14.745944725640477
control,Cd14.2,12,0.00012597228294844426,17.820890947588833
control,Cd19,0,0.0,14.745944725640477
control,Cd19.3,0,0.0,14.745944725640477
control,Cd19.4,1,1.0497690245703689e-05,14.745944725640477
control,Fosb,0,0.0,14.745944725640477
control,Fosb.2,2,2.0995380491407378e-05,14.745944725640477
control,Hes1,0,0.0,14.745944725640477
control,Hes1.2,9,9.44792122113332e-05,14.745944725640477
control,Hes1.3,0,0.0,14.745944725640477
control,Id2,1,1.0497690245703689e-05,14.745944725640477
control,Id2.2,0,0.0,14.745944725640477
control,Id2.3,39,0.00040940991958244384,22.143354449203763
control,Id2.4,0,0.0,14.745944725640477
control,Id2.5,0,0.0,14.745944725640477
control,Id3,46187,0.4848568193783163,87.34101407695701
control,Id3.2,0,0.0,14.745944725640477
control,Id3.3,0,0.0,14.745944725640477
control,Id3.4,86,0.0009028013611305174,25.802721728668445
control,Id3.5,0,0.0,14.745944725640477
target,Jmjd5.1,2179,0.022874467045388338,49.77758945457779
target,Jmjd5.2,2852,0.029939412580746925,52.60017263567982
target,Jmjd5.3,90290,0.9478364522845861,94.31852327730542
target,Jmjd5.4,32656,0.3428125726636997,83.02476250109144
target,Jmjd6.1,7458,0.07829177385245811,63.722367246726165
target,Jmjd6.2,33477,0.3514311763554224,83.34299997903265
target,Jmjd6.3,2012,0.021121352774355822,48.99653411199845
target,Jmjd6.4,315,0.0033067724273966623,33.4873374432089
target,Jmjd8.1,0,0.0,14.745944725640477
target,Jmjd8.2,0,0.0,14.745944725640477
target,Jmjd8.3,1,1.0497690245703689e-05,14.745944725640477
target,Kat2a.1,6,6.298614147422213e-05,14.745944725640477
target,Kat2a.2,0,0.0,14.745944725640477
target,Kat2a.3,61764,0.6483793403356426,90.64511600217374
target,Kat2b.1,5539,0.05814670627095274,60.106482723553775
target,Kat2b.2,131338,1.378745641490231,97.02850679068962
target,Kat2b.3,74620,0.7833376461344093,92.57949668962941
target,Kat2b.4,585,0.006141148793736658,37.980079481043774
target,Kat5.1,2883,0.030264840978363735,52.70679823095432
target,Kat5.2,73197,0.768399432914773,92.39081198232519
target,Kat5.3,765,0.008030733037963323,40.156559866764226
target,Kat5.4,117722,1.2358090911047297,96.33949672734052
target,Kdm1a.1,24845,0.26081511415450814,79.45112203645589
target,Kdm1a.2,27816,0.2920037518744938,80.93980357213198
target,Kdm1a.3,95859,1.00629808926291,94.81608014276989
target,Kdm1a.4,55838,0.5861700279396026,89.53941204802831
target,Kdm1b.1,55137,0.5788111470773644,89.39875754914253
target,Kdm1b.2,7577,0.07954099899169685,63.92732049682609
target,Kdm1b.3,536,0.005626761971697177,37.31882910223677
target,Kdm1b.4,8572,0.08998620078617202,65.46887837821798
target,Kdm2a.1,4916,0.05160664524787934,58.70561415377521
target,Kdm2a.2,5427,0.05697096496343392,59.85822359294816
target,Kdm2a.3,12116,0.1271900150169459,69.92303345504911
target,Kdm2a.4,1144,0.01200935764108502,43.646068349193726
target,Kdm2b.1,32,0.00033592608786251805,21.046441118772194
target,Kdm2b.2,5862,0.06153746022031502,60.78690958766544
target,Kdm2b.3,269,0.0028238786760942922,32.38393179755292
target,Kdm2b.4,3737,0.039229868448194684,55.56002903496372
target,Kdm3a.1,6741,0.07076492994628857,62.47859140053195
target,Kdm3a.2,42118,0.44214171776854794,86.22539516533989
target,Kdm3a.3,98249,1.0313875689501417,95.01413698326377
target,Kdm3a.4,16772,0.1760672608009423,74.22021148473826
target,Kdm3b.2,4457,0.04678820542510134,57.54739015017528
target,Kdm3b.3,9731,0.10215302378094258,67.08785504392978
target,Kdm3b.4,2007,0.021068864323127302,48.94901919755182
target,Kdm4a.1,37945,0.3983348563732265,84.9320866792236
