type,shRNA,count
target,Smarcb1.2,827563
target,Tet3.2,325501
target,Zmynd11.3,187492
target,Taf1.2,123832
target,Sp100.1,109399
target,Sirt1.2,91351
target,Smarcd1.2,90111
target,Setd5.2,63184
target,Setd5.4,53880
target,Sp140.1,41437
target,Supt16h.4,36715
target,Whsc1l1.4,33940
target,Setdb1.2,31934
target,Ube2a.1,26489
target,Ube2a.2,23915
target,Suv39h2.3,22817
target,Whsc1.4,20988
target,Smarcc2.4,17556
target,Smyd5.1,16180
target,Setmar.2,15228
target,Taf1.3,15100
target,Setd2.3,14729
target,Smarce1.4,14549
target,Smarca5.1,13904
target,Wdr82.2,13717
target,Taf3.1,11403
target,Trim24.3,10745
target,Smarca4.3,10674
target,Smarca1.1,10476
target,Whsc1l1.2,10232
target,Sirt1.1,9963
target,Setdb1.1,9704
target,Sfmbt1.3,9688
target,Satb1.3,9635
target,Trim28.3,9321
target,Smarcc1.2,9291
target,Sirt3.4,8963
target,Smarcd3.3,8702
target,Taf3.4,8661
target,Smarcd1.1,8476
target,Ube2b.4,8275
target,Tet2.3,8164
target,Sin3a.2,7733
target,Zmynd11.4,7608
target,Whsc1l1.3,7598
target,Smarcd1.4,7138
target,Suz12.3,7039
target,Ube2b.1,6982
target,Smyd4.1,6724
target,Smyd4.2,6089
target,Setmar.1,5952
target,Suv39h2.2,5705
target,Scmh1.3,5653
target,Smarca1.2,5582
target,Smyd1.3,5516
target,Setmar.4,5362
target,Tcea1.3,5303
target,Setd1a.2,5185
target,Suv39h1.4,5059
target,Smarcc1.3,5050
target,Usp22.3,4892
target,Setd7.1,4865
target,Smyd3.1,4790
target,Sfmbt1.1,4683
target,Usp51.2,4573
target,Sirt7.1,4556
target,Scml2.4,4532
target,Scmh1.2,4512
target,Sirt7.4,4431
target,Zmynd8.3,4411
target,Suv39h1.2,4397
target,Smarce1.3,4333
target,Usp27x.1,4271
target,Suv39h2.1,4168
target,Tcea1.4,4110
target,Sfmbt2.2,4103
target,Setd2.2,4052
target,Tet2.2,4004
target,Taf3.3,3846
target,Sirt4.2,3772
target,Setd2.4,3755
target,Wdr5.1,3707
